order_id,id,parent_id,amount,error_code,kind,status,created_at
7786919647.00,8449495455.00,,56.16,,sale,success,9/17/2016
7787219423.00,8449828191.00,,115.00,,sale,success,9/18/2016
7787228319.00,8449837663.00,,82.38,,sale,success,9/18/2016
7787475615.00,8450140511.00,,52.00,,sale,success,9/18/2016
7787520863.00,8450194079.00,,119.16,,sale,success,9/18/2016
7787984287.00,8450704607.00,,69.00,,sale,success,9/18/2016
7812174687.00,8450873503.00,,32.00,card_declined,sale,failure,9/18/2016
7788221663.00,8450959967.00,,70.00,,sale,success,9/18/2016
7788274847.00,8451015903.00,,32.00,,sale,success,9/18/2016
7731658911.00,8451353247.00,8388026335,45.00,,refund,success,9/18/2016
7788598751.00,8451368287.00,,88.94,,sale,success,9/18/2016
7788738783.00,8451526431.00,,42.00,,sale,success,9/18/2016
7777999455.00,8451548831.00,8439666335,56.16,,refund,success,9/18/2016
7788812447.00,8451608607.00,,56.16,,sale,success,9/18/2016
7788933663.00,8451752607.00,,102.15,,sale,failure,9/18/2016
7788938399.00,8451757151.00,,112.15,,sale,failure,9/18/2016
7788938399.00,8451759519.00,,112.15,,sale,success,9/18/2016
7789054047.00,8451898143.00,,34.31,,sale,success,9/18/2016
7789125727.00,8451980255.00,,52.00,,sale,success,9/18/2016
7683567519.00,8451986143.00,8338238431,75.00,,refund,success,9/18/2016
7789146399.00,8452005919.00,,32.00,,sale,success,9/18/2016
7696226975.00,8452006815.00,8348958111,45.24,,refund,success,9/18/2016
7695735071.00,8452018015.00,8348415199,32.00,,refund,success,9/18/2016
7742147359.00,8452020191.00,8399684703,49.00,,refund,success,9/18/2016
7696620127.00,8452024223.00,8349394591,56.16,,refund,success,9/18/2016
7700965279.00,8452030047.00,8354621343,65.00,,refund,success,9/18/2016
7789177247.00,8452040927.00,,42.00,,sale,success,9/18/2016
7789204575.00,8452073375.00,,93.31,,sale,success,9/18/2016
7789204959.00,8452073631.00,,50.83,,sale,success,9/18/2016
7789227103.00,8452098719.00,,57.00,,sale,success,9/18/2016
7789177247.00,8452104927.00,8452040927,42.00,,refund,success,9/18/2016
7789267999.00,8452126239.00,,103.00,card_declined,sale,failure,9/18/2016
7789253023.00,8452128479.00,,59.00,,sale,success,9/18/2016
7789267999.00,8452139935.00,,103.00,card_declined,sale,failure,9/18/2016
7789267999.00,8452146335.00,,103.00,,sale,success,9/18/2016
7677760415.00,8452161119.00,8333495711,87.00,,refund,success,9/18/2016
7679233695.00,8452167519.00,8335084639,120.00,,refund,success,9/18/2016
7679639711.00,8452173343.00,8338256095,123.00,,refund,success,9/18/2016
7721494239.00,8452178079.00,8377163167,58.00,,refund,success,9/18/2016
7789306271.00,8452189855.00,,120.16,,sale,success,9/18/2016
7695715999.00,8452192351.00,8348394783,106.00,,refund,success,9/18/2016
7678538463.00,8452201375.00,8334244575,63.37,,refund,success,9/18/2016
7677471519.00,8452206879.00,8333456863,32.00,,refund,success,9/18/2016
7789956639.00,8452905567.00,,76.00,,sale,success,9/18/2016
7789327775.00,8452213727.00,,70.37,,sale,success,9/18/2016
7695864415.00,8452218335.00,8348561823,52.00,,refund,success,9/18/2016
7676567711.00,8452222815.00,8333206303,27.31,,refund,success,9/18/2016
7676596255.00,8452228639.00,8333207327,95.93,,refund,success,9/18/2016
7680948895.00,8452236383.00,8338231007,90.83,,refund,success,9/18/2016
7789348895.00,8452237471.00,,70.37,,sale,success,9/18/2016
7678062943.00,8452241759.00,8333742559,104.89,,refund,success,9/18/2016
7679902431.00,8452245343.00,8338261535,42.00,,refund,success,9/18/2016
7693782687.00,8452248479.00,8346904159,131.10,,refund,success,9/18/2016
7677706079.00,8452252831.00,8333480223,65.00,,refund,success,9/18/2016
7701125791.00,8452258143.00,8354795999,75.00,,refund,success,9/18/2016
7677938335.00,8452262879.00,8333664095,148.00,,refund,success,9/18/2016
7688591327.00,8452268831.00,8342292959,68.00,,refund,success,9/18/2016
7728943711.00,8452274783.00,8384970399,65.00,,refund,success,9/18/2016
7677887263.00,8452282207.00,8333519327,149.67,,refund,success,9/18/2016
7695684319.00,8452290335.00,8348359903,370.36,,refund,success,9/18/2016
7789405343.00,8452302303.00,,63.37,,sale,success,9/18/2016
7789406687.00,8452303839.00,,59.00,,sale,success,9/18/2016
7789503775.00,8452408223.00,,218.50,,sale,success,9/18/2016
7789503647.00,8452408287.00,,149.88,,sale,success,9/18/2016
7789548831.00,8452455903.00,,109.25,,sale,success,9/18/2016
7789563167.00,8452470879.00,,69.00,,sale,success,9/18/2016
7789626719.00,8452541343.00,,102.00,,sale,success,9/18/2016
7789640735.00,8452556319.00,,159.00,,sale,success,9/18/2016
7789653407.00,8452569887.00,,32.00,,sale,success,9/18/2016
7789680287.00,8452600863.00,,42.00,,sale,success,9/18/2016
7789750879.00,8452678943.00,,93.31,,sale,success,9/18/2016
7789779871.00,8452710175.00,,32.00,,sale,success,9/18/2016
7789800607.00,8452736031.00,,114.71,,sale,success,9/18/2016
7790046367.00,8453004255.00,,114.00,,sale,success,9/18/2016
7790293215.00,8453268063.00,,32.00,incorrect_cvc,sale,failure,9/18/2016
7790293215.00,8453269279.00,,32.00,,sale,success,9/18/2016
7790362079.00,8453345503.00,,61.63,,sale,success,9/19/2016
7790364703.00,8453348703.00,,227.00,,sale,success,9/19/2016
7790395551.00,8453381599.00,,139.00,,sale,success,9/19/2016
7790439199.00,8453434527.00,,76.00,,sale,success,9/19/2016
7790677215.00,8453725727.00,,56.16,,sale,success,9/19/2016
7790840479.00,8453908319.00,,82.38,,sale,success,9/19/2016
7790987999.00,8454077663.00,,125.08,,sale,success,9/19/2016
7772864927.00,8454112927.00,8433925215,130.01,,sale,success,9/19/2016
7791084127.00,8454179359.00,,32.00,incorrect_cvc,sale,failure,9/19/2016
7791084127.00,8454181215.00,,32.00,,sale,success,9/19/2016
7791168863.00,8454273567.00,,100.16,,sale,success,9/19/2016
7791452575.00,8454583199.00,,75.00,,sale,success,9/19/2016
7791529183.00,8454667807.00,,56.16,,sale,success,9/19/2016
7791631583.00,8454777183.00,,52.00,,sale,success,9/19/2016
7791692959.00,8454839199.00,,103.00,,sale,success,9/19/2016
7791732383.00,8454879135.00,,49.16,,sale,success,9/19/2016
7791915231.00,8455073503.00,,94.00,,sale,success,9/19/2016
7791977695.00,8455141983.00,,103.00,,sale,success,9/19/2016
7792196447.00,8455383775.00,,76.00,,sale,success,9/19/2016
7792366815.00,8455572255.00,,63.81,,sale,success,9/19/2016
7792395999.00,8455602911.00,,52.00,,sale,success,9/19/2016
7792587295.00,8455799967.00,,172.99,,sale,success,9/19/2016
7792599903.00,8455812639.00,,34.31,,sale,success,9/19/2016
7792745055.00,8455952991.00,,52.00,incorrect_zip,sale,failure,9/19/2016
7792745055.00,8455957535.00,,52.00,incorrect_zip,sale,failure,9/19/2016
7792742623.00,8455959775.00,,104.00,,sale,success,9/19/2016
7792745055.00,8455962207.00,,52.00,,sale,success,9/19/2016
7792823711.00,8456043999.00,,52.00,,sale,success,9/19/2016
7792897311.00,8456119199.00,,76.00,,sale,success,9/19/2016
7792906655.00,8456127967.00,,57.00,,sale,success,9/19/2016
7793041375.00,8456265823.00,,56.16,incorrect_zip,sale,failure,9/19/2016
7793041375.00,8456268575.00,,56.16,,sale,success,9/19/2016
7793165023.00,8456401503.00,,176.99,,sale,success,9/19/2016
7793228319.00,8456482271.00,,135.00,,sale,success,9/19/2016
7793358879.00,8456648927.00,,106.94,,sale,success,9/20/2016
7793405919.00,8456704607.00,,126.73,,sale,success,9/20/2016
7793829087.00,8457172703.00,,52.00,,sale,success,9/20/2016
7793865311.00,8457212575.00,,154.04,,sale,success,9/20/2016
7794046879.00,8457421087.00,,77.00,,sale,success,9/20/2016
7794144607.00,8457527583.00,,65.00,incorrect_cvc,sale,failure,9/20/2016
7794144607.00,8457528415.00,,65.00,incorrect_cvc,sale,failure,9/20/2016
7794144607.00,8457530207.00,,65.00,,sale,success,9/20/2016
7794919583.00,8458377503.00,,42.00,,sale,success,9/20/2016
7784723359.00,8458798751.00,8447084767,81.29,,refund,success,9/20/2016
7731658911.00,8458815455.00,8388026335,45.00,,refund,success,9/20/2016
7795314271.00,8458825631.00,,34.31,,sale,success,9/20/2016
7725430687.00,8458835679.00,8381237151,97.00,,refund,success,9/20/2016
7742838239.00,8458858591.00,8400428575,68.00,,refund,success,9/20/2016
7729085535.00,8458877727.00,8385123295,58.00,,refund,success,9/20/2016
7679663839.00,8458900191.00,8338256607,65.00,,refund,success,9/20/2016
7695685343.00,8458917599.00,8348360799,81.29,,refund,success,9/20/2016
7716648095.00,8458940511.00,8371892575,70.37,,refund,success,9/20/2016
7678999519.00,8458968671.00,8334768479,35.00,,refund,success,9/20/2016
7695559647.00,8458975519.00,8348223903,32.00,,refund,success,9/20/2016
7795565663.00,8459113439.00,,82.38,,sale,success,9/20/2016
7795795999.00,8459370335.00,,115.81,,sale,success,9/20/2016
7795878431.00,8459462943.00,,112.00,,sale,success,9/20/2016
7795891807.00,8459476959.00,,125.00,,sale,success,9/20/2016
7795905631.00,8459492191.00,,44.15,,sale,success,9/20/2016
7796297183.00,8459929567.00,,169.00,,sale,success,9/20/2016
7796597279.00,8460262687.00,,362.71,,sale,success,9/20/2016
7796640479.00,8460310687.00,,52.00,,sale,success,9/20/2016
7796671455.00,8460345311.00,,69.00,,sale,success,9/20/2016
7797175839.00,8460894431.00,,32.00,,sale,success,9/20/2016
7797286815.00,8461013471.00,,94.00,,sale,success,9/20/2016
7797298591.00,8461026079.00,,173.20,,sale,success,9/20/2016
7797320671.00,8461050079.00,,76.00,,sale,success,9/20/2016
7797328095.00,8461057695.00,,124.55,,sale,success,9/20/2016
7797522847.00,8461267423.00,,52.00,,sale,success,9/20/2016
7797546591.00,8461291871.00,,34.31,,sale,success,9/20/2016
7797574239.00,8461320671.00,,57.00,,sale,success,9/20/2016
7797694175.00,8461447775.00,,105.00,,sale,success,9/20/2016
7797748959.00,8461505887.00,,122.36,,sale,success,9/20/2016
7797935839.00,8461722015.00,,174.80,,sale,success,9/20/2016
7798295007.00,8462154335.00,,126.88,,sale,success,9/21/2016
7798594655.00,8462555551.00,,131.51,,sale,success,9/21/2016
7799008607.00,8463021151.00,,97.00,,sale,success,9/21/2016
7799238559.00,8463273823.00,,124.55,,sale,success,9/21/2016
7700075295.00,8463359583.00,8353644383,156.00,,refund,success,9/21/2016
7799471327.00,8463533791.00,,126.73,,sale,success,9/21/2016
7761271455.00,8463549471.00,8421146015,108.48,,refund,success,9/21/2016
7799486111.00,8463550687.00,,93.31,,sale,success,9/21/2016
7799763167.00,8463853919.00,,56.16,,sale,success,9/21/2016
7677578783.00,8463871263.00,8333464543,145.30,,refund,success,9/21/2016
7677805599.00,8463875807.00,8333440799,52.00,,refund,success,9/21/2016
7678997023.00,8463879519.00,8334767711,98.77,,refund,success,9/21/2016
7677858143.00,8463884575.00,8333452831,126.73,,refund,success,9/21/2016
7677603807.00,8463888479.00,8333466207,166.06,,refund,success,9/21/2016
7779099423.00,8463893983.00,8440880287,63.81,,refund,success,9/21/2016
7740735263.00,8463897759.00,8398103775,52.00,,refund,success,9/21/2016
7799883999.00,8463984735.00,,59.00,,sale,success,9/21/2016
7800150239.00,8464282207.00,,65.00,,sale,success,9/21/2016
7800400543.00,8464566047.00,,56.16,,sale,success,9/21/2016
7800402975.00,8464568351.00,,32.00,,sale,success,9/21/2016
7800691999.00,8464882911.00,,45.24,,sale,success,9/21/2016
7800752031.00,8464947871.00,,124.55,,sale,success,9/21/2016
7800900639.00,8465106335.00,,56.16,,sale,success,9/21/2016
7801163295.00,8465384287.00,,65.00,,sale,success,9/21/2016
7801165151.00,8465386143.00,,108.00,,sale,success,9/21/2016
7801180959.00,8465402271.00,,63.81,,sale,success,9/21/2016
7801199071.00,8465411615.00,,32.00,incorrect_zip,sale,failure,9/21/2016
7801199071.00,8465414303.00,,32.00,incorrect_zip,sale,failure,9/21/2016
7801199071.00,8465416671.00,,32.00,incorrect_zip,sale,failure,9/21/2016
7801199071.00,8465418271.00,,32.00,incorrect_zip,sale,failure,9/21/2016
7801199071.00,8465421855.00,,32.00,,sale,success,9/21/2016
7801202207.00,8465425119.00,,94.00,,sale,success,9/21/2016
7801346079.00,8465582303.00,,45.24,,sale,success,9/21/2016
7801353311.00,8465590687.00,,42.00,,sale,success,9/21/2016
7801358815.00,8465597151.00,,103.00,,sale,success,9/21/2016
7801496095.00,8465749983.00,,97.68,,sale,success,9/21/2016
7801581343.00,8465851359.00,,112.00,,sale,success,9/22/2016
7805731295.00,8466701151.00,,56.77,,sale,failure,9/22/2016
7805731295.00,8466729247.00,,56.77,,sale,failure,9/22/2016
7753616159.00,8467193887.00,8412455455,56.16,,refund,success,9/22/2016
7802967199.00,8467339295.00,,124.55,,sale,success,9/22/2016
7803104735.00,8467493151.00,,114.00,,sale,success,9/22/2016
7803115295.00,8467505247.00,,79.00,,sale,success,9/22/2016
7803147295.00,8467539487.00,,67.00,,sale,success,9/22/2016
7803201887.00,8467602015.00,,103.00,,sale,success,9/22/2016
7803299679.00,8467714719.00,,45.24,,sale,success,9/22/2016
7803314847.00,8467732127.00,,52.00,,sale,success,9/22/2016
7803428063.00,8467853663.00,,138.00,,sale,success,9/22/2016
7803476447.00,8467903903.00,,330.00,,sale,success,9/22/2016
7803489183.00,8467917663.00,,45.24,,sale,success,9/22/2016
7803721439.00,8468153951.00,,52.00,,sale,success,9/22/2016
7803854623.00,8468293087.00,,52.00,incorrect_zip,sale,failure,9/22/2016
7803854623.00,8468295711.00,,52.00,,sale,success,9/22/2016
7804127583.00,8468592223.00,,467.59,,sale,success,9/22/2016
7804127583.00,8468603231.00,8468592223,467.59,,refund,success,9/22/2016
7804193823.00,8468664991.00,,7.00,,sale,success,9/22/2016
7804233119.00,8468706783.00,,52.00,,sale,success,9/22/2016
7804716383.00,8469226335.00,,195.00,,sale,success,9/22/2016
7804813087.00,8469327967.00,,65.00,incorrect_cvc,sale,failure,9/22/2016
7804813087.00,8469329119.00,,65.00,,sale,success,9/22/2016
7805348127.00,8469901855.00,,133.01,,sale,success,9/22/2016
7805353695.00,8469908127.00,,57.00,,sale,success,9/22/2016
7805539039.00,8470120799.00,,70.37,,sale,success,9/23/2016
7805731295.00,8470339871.00,,56.77,,sale,success,9/23/2016
7806351007.00,8471027167.00,,76.00,,sale,success,9/23/2016
7806531551.00,8471226143.00,,103.00,,sale,success,9/23/2016
7806697439.00,8471412191.00,,63.94,,sale,success,9/23/2016
7806770271.00,8471494239.00,,244.72,,sale,success,9/23/2016
7806970271.00,8471716127.00,,130.00,,sale,success,9/23/2016
7807116767.00,8471882719.00,,52.00,,sale,success,9/23/2016
7807337887.00,8472128095.00,,65.00,,sale,success,9/23/2016
7807752287.00,8472571231.00,,45.24,,sale,success,9/23/2016
7808150303.00,8472895775.00,,58.00,,sale,success,9/23/2016
7808375071.00,8473139551.00,,76.00,,sale,success,9/23/2016
7808407583.00,8473176351.00,,65.00,,sale,success,9/23/2016
7808611935.00,8473400159.00,,25.00,,sale,success,9/24/2016
7808619999.00,8473408671.00,,105.00,,sale,success,9/24/2016
7809506207.00,8474381471.00,,87.00,,sale,success,9/24/2016
7809586207.00,8474468511.00,,97.00,,sale,success,9/24/2016
7809694303.00,8474587871.00,,86.00,,sale,success,9/24/2016
7809755679.00,8474657759.00,,144.65,,sale,success,9/24/2016
7810055967.00,8474983199.00,,32.00,incorrect_zip,sale,failure,9/24/2016
7810055967.00,8474986655.00,,32.00,incorrect_zip,sale,failure,9/24/2016
7810055967.00,8474988639.00,,32.00,,sale,success,9/24/2016
7810397087.00,8475356831.00,,32.00,,sale,success,9/24/2016
7810428639.00,8475392415.00,,82.38,,sale,success,9/24/2016
7810578079.00,8475553631.00,,52.00,,sale,success,9/24/2016
7810884191.00,8475880159.00,,52.00,,sale,success,9/24/2016
7812853023.00,8476243231.00,,128.63,incorrect_cvc,sale,failure,9/24/2016
7811224671.00,8476243551.00,,32.00,,sale,success,9/24/2016
7812853023.00,8476244127.00,,128.63,incorrect_cvc,sale,failure,9/24/2016
7812853023.00,8476244959.00,,128.63,incorrect_cvc,sale,failure,9/24/2016
7812853023.00,8476245535.00,,128.63,card_declined,sale,failure,9/24/2016
7811263071.00,8476285087.00,,52.00,,sale,success,9/24/2016
7811283807.00,8476304543.00,,94.40,,sale,success,9/24/2016
7811347935.00,8476370015.00,,91.12,,sale,success,9/24/2016
7811534687.00,8476581983.00,,42.00,,sale,success,9/25/2016
7811855711.00,8476970783.00,,45.24,,sale,success,9/25/2016
7812174687.00,8477334431.00,,32.00,incorrect_zip,sale,failure,9/25/2016
7812174687.00,8477338975.00,,32.00,,sale,success,9/25/2016
7761388127.00,8477832415.00,8421271455,32.00,,refund,success,9/25/2016
7812720671.00,8477976863.00,,39.00,,sale,success,9/25/2016
7812853023.00,8478078431.00,,128.63,card_declined,sale,failure,9/25/2016
7812853023.00,8478086815.00,,128.63,card_declined,sale,failure,9/25/2016
7812853023.00,8478129119.00,,128.63,,sale,success,9/25/2016
7812884511.00,8478169503.00,,27.31,,sale,success,9/25/2016
7812911711.00,8478202399.00,,70.37,,sale,success,9/25/2016
7813309471.00,8478666399.00,,127.00,,sale,success,9/25/2016
7813349599.00,8478713503.00,,45.00,,sale,success,9/25/2016
7813403935.00,8478778399.00,,128.57,,sale,success,9/25/2016
7789503775.00,8478897887.00,8452408223,120.17,,refund,success,9/25/2016
7729206367.00,8478908447.00,8385254943,74.28,,refund,success,9/25/2016
7775910879.00,8478911711.00,8437284703,57.26,,refund,success,9/25/2016
7695677599.00,8478914207.00,8348352543,27.31,,refund,success,9/25/2016
7761490079.00,8478917215.00,8421389343,70.37,,refund,success,9/25/2016
7696281375.00,8478920927.00,8349018143,52.00,,refund,success,9/25/2016
7764631775.00,8478923615.00,8424936031,63.37,,refund,success,9/25/2016
7679341663.00,8478928991.00,8335199775,45.24,,refund,success,9/25/2016
7677728991.00,8478933599.00,8333487007,65.00,,refund,success,9/25/2016
7677730911.00,8478936159.00,8333487647,41.52,,refund,success,9/25/2016
7676943775.00,8478939807.00,8333328223,68.00,,refund,success,9/25/2016
7676619167.00,8478943199.00,8333207903,111.44,,refund,success,9/25/2016
7677520351.00,8478961759.00,8333460191,63.37,,refund,success,9/25/2016
7756155039.00,8478968031.00,8415457119,52.00,,refund,success,9/25/2016
7752738143.00,8478971423.00,8411490015,52.00,,refund,success,9/25/2016
7770050591.00,8478979743.00,8430933919,25.00,,refund,success,9/25/2016
7770050591.00,8478981215.00,8430933919,32.00,,refund,success,9/25/2016
7764399327.00,8478999519.00,8424688095,74.29,,refund,success,9/25/2016
7750709471.00,8479003551.00,8409183711,56.16,,refund,success,9/25/2016
7743054111.00,8479009055.00,8400657439,52.00,,refund,success,9/25/2016
7749183775.00,8479013599.00,8407485471,27.31,,refund,success,9/25/2016
7813615007.00,8479014303.00,,25.00,,sale,success,9/25/2016
7769755103.00,8479021407.00,8430606751,74.74,,refund,success,9/25/2016
7677749599.00,8479024287.00,8346898463,68.00,,refund,success,9/25/2016
7680138463.00,8479030495.00,8338248479,181.83,,refund,success,9/25/2016
7678283295.00,8479033375.00,8333959967,71.01,,refund,success,9/25/2016
7689235615.00,8479038559.00,8342294623,214.97,,refund,success,9/25/2016
7698108255.00,8479041759.00,8351449887,25.00,,refund,success,9/25/2016
7718600543.00,8479044959.00,8373919391,69.00,,refund,success,9/25/2016
7690690271.00,8479050271.00,8343462687,136.14,,refund,success,9/25/2016
7678830047.00,8479053983.00,8334590047,58.00,,refund,success,9/25/2016
7678220383.00,8479057439.00,8333897823,56.81,,refund,success,9/25/2016
7679460511.00,8479059935.00,8335302943,75.00,,refund,success,9/25/2016
7688663327.00,8479062623.00,8342293727,74.74,,refund,success,9/25/2016
7698877215.00,8479066271.00,8352316703,86.00,,refund,success,9/25/2016
7696045215.00,8479086943.00,8348758239,61.63,,refund,success,9/25/2016
7813900127.00,8479324895.00,,42.00,,sale,success,9/25/2016
7813944671.00,8479372959.00,,304.85,,sale,success,9/25/2016
7813998111.00,8479432223.00,,87.00,,sale,success,9/25/2016
7814077919.00,8479514975.00,,42.00,,sale,success,9/25/2016
7814272095.00,8479721695.00,,32.00,,sale,success,9/25/2016
7814369375.00,8479825695.00,,86.00,,sale,success,9/25/2016
7814383135.00,8479839903.00,,202.00,,sale,success,9/25/2016
7814408543.00,8479868959.00,,32.00,,sale,success,9/25/2016
7814444447.00,8479907743.00,,56.16,,sale,success,9/25/2016
7814450719.00,8479908959.00,,32.00,card_declined,sale,failure,9/25/2016
7814450719.00,8479914143.00,,32.00,,sale,success,9/25/2016
7814763999.00,8480257119.00,,97.68,,sale,success,9/26/2016
7815203935.00,8480770143.00,,132.25,,sale,success,9/26/2016
7815409951.00,8481008991.00,,79.44,,sale,success,9/26/2016
7815589919.00,8481168351.00,,85.45,,sale,success,9/26/2016
7815712479.00,8481275487.00,,187.00,,sale,success,9/26/2016
7815817247.00,8481366751.00,,32.00,,sale,success,9/26/2016
7679039263.00,8481472863.00,8334804383,31.77,,refund,success,9/26/2016
7688604767.00,8485681695.00,8342293215,74.74,,refund,success,9/27/2016
7815954719.00,8481495775.00,,82.38,incorrect_zip,sale,failure,9/26/2016
7815954719.00,8481521183.00,,82.38,,sale,success,9/26/2016
7816178399.00,8481764127.00,,59.00,,sale,success,9/26/2016
7815954719.00,8481775071.00,8481521183,82.38,,refund,success,9/26/2016
7805539039.00,8481818527.00,8470120799,7.00,,refund,success,9/26/2016
7816261087.00,8481854239.00,,93.31,,sale,success,9/26/2016
7816310431.00,8481907103.00,,41.96,,sale,success,9/26/2016
7816357727.00,8481963231.00,,52.00,,sale,success,9/26/2016
7816441055.00,8482057823.00,,52.00,,sale,success,9/26/2016
7766737311.00,8482327647.00,8427324319,124.55,,refund,success,9/26/2016
7718017951.00,8482333855.00,8373309663,98.00,,refund,success,9/26/2016
7740679903.00,8482336543.00,8398040607,42.00,,refund,success,9/26/2016
7816719007.00,8482358239.00,,34.31,,sale,success,9/26/2016
7816784543.00,8482425823.00,,69.00,,sale,success,9/26/2016
7816936607.00,8482571999.00,,107.48,,sale,success,9/26/2016
7816942687.00,8482576991.00,,70.37,,sale,success,9/26/2016
7817015583.00,8482651295.00,,135.00,,sale,success,9/26/2016
7817443295.00,8483098335.00,,116.00,,sale,success,9/26/2016
7817980959.00,8483706847.00,,133.25,,sale,success,9/27/2016
7818796831.00,8484632799.00,,70.37,,sale,success,9/27/2016
7677738015.00,8484688927.00,8333489567,65.00,,refund,success,9/27/2016
7728124575.00,8484701919.00,8384093791,37.60,,refund,success,9/27/2016
7819008543.00,8484870175.00,,42.00,,sale,success,9/27/2016
7819008799.00,8484870495.00,,34.31,,sale,success,9/27/2016
7819022687.00,8484884895.00,,32.00,,sale,success,9/27/2016
7819029855.00,8484888479.00,,34.31,incorrect_zip,sale,failure,9/27/2016
7819027487.00,8484890015.00,,159.00,,sale,success,9/27/2016
7833242591.00,8500434783.00,,45.24,,sale,success,10/1/2016
7819029855.00,8484892511.00,,34.31,,sale,success,9/27/2016
7819030751.00,8484893791.00,,34.31,,sale,success,9/27/2016
7819083231.00,8484954079.00,,34.31,,sale,success,9/27/2016
7819107679.00,8484981919.00,,45.24,,sale,success,9/27/2016
7819109791.00,8484984415.00,,42.00,,sale,success,9/27/2016
7819114015.00,8484989087.00,,45.24,,sale,success,9/27/2016
7819116063.00,8484991327.00,,32.00,,sale,success,9/27/2016
7819200671.00,8485089375.00,,56.16,,sale,success,9/27/2016
7819211039.00,8485100895.00,,34.31,,sale,success,9/27/2016
7819228639.00,8485121951.00,,52.00,,sale,success,9/27/2016
7819320415.00,8485217695.00,,42.00,incorrect_zip,sale,failure,9/27/2016
7819320415.00,8485220767.00,,42.00,incorrect_zip,sale,failure,9/27/2016
7819320159.00,8485223647.00,,34.31,,sale,success,9/27/2016
7819320415.00,8485224095.00,,42.00,,sale,success,9/27/2016
7819347167.00,8485256607.00,,42.00,,sale,success,9/27/2016
7819377503.00,8485291807.00,,115.00,,sale,success,9/27/2016
7819382815.00,8485297951.00,,32.00,,sale,success,9/27/2016
7819408735.00,8485328159.00,,34.31,,sale,success,9/27/2016
7819430495.00,8485351775.00,,32.00,,sale,success,9/27/2016
7819515999.00,8485445535.00,,32.00,,sale,success,9/27/2016
7819537823.00,8485470047.00,,109.25,,sale,success,9/27/2016
7819647071.00,8485591583.00,,180.26,,sale,success,9/27/2016
7819668703.00,8485615903.00,,32.00,,sale,success,9/27/2016
7819693727.00,8485643359.00,,94.40,,sale,success,9/27/2016
7699101279.00,8485657823.00,8352560735,68.00,,refund,success,9/27/2016
7819771167.00,8485659039.00,,52.00,,sale,success,9/27/2016
7819782367.00,8485669855.00,,103.00,,sale,success,9/27/2016
7722806559.00,8485687327.00,8378593119,86.31,,refund,success,9/27/2016
7695734751.00,8485691551.00,8348414751,130.00,,refund,success,9/27/2016
7687230495.00,8485699167.00,8339103839,211.00,,refund,success,9/27/2016
7819835167.00,8485727455.00,,52.00,,sale,success,9/27/2016
7819916255.00,8485811999.00,,59.00,incorrect_zip,sale,failure,9/27/2016
7819916255.00,8485813791.00,,59.00,,sale,success,9/27/2016
7819940959.00,8485838495.00,,108.60,,sale,success,9/27/2016
7819954527.00,8485852191.00,,52.00,,sale,success,9/27/2016
7820102623.00,8486012831.00,,52.00,,sale,success,9/27/2016
7820178975.00,8486092959.00,,32.00,,sale,success,9/27/2016
7820239583.00,8486156831.00,,100.00,,sale,success,9/27/2016
7820258463.00,8486176223.00,,98.48,,sale,success,9/27/2016
7820466271.00,8486392095.00,,122.00,,sale,success,9/27/2016
7820556255.00,8486486815.00,,42.00,,sale,success,9/27/2016
7820589087.00,8486520863.00,,42.00,,sale,success,9/27/2016
7820609951.00,8486542175.00,,108.00,,sale,success,9/27/2016
7820616031.00,8486549919.00,,52.00,,sale,success,9/27/2016
7820657183.00,8486599327.00,,52.00,,sale,success,9/27/2016
7820749471.00,8486707231.00,,94.40,,sale,success,9/28/2016
7820801887.00,8486770719.00,,56.16,,sale,success,9/28/2016
7820840159.00,8486813791.00,,83.48,,sale,success,9/28/2016
7821222687.00,8487303583.00,,152.00,,sale,success,9/28/2016
7821289375.00,8487380703.00,,83.48,,sale,success,9/28/2016
7821669407.00,8487797023.00,,32.00,,sale,success,9/28/2016
7747658015.00,8488257119.00,8405812639,80.00,,refund,success,9/28/2016
7822318047.00,8488483999.00,,70.37,incorrect_zip,sale,failure,9/28/2016
7822318047.00,8488489823.00,,70.37,,sale,success,9/28/2016
7822377695.00,8488557599.00,,49.16,,sale,success,9/28/2016
7822550175.00,8488757791.00,,56.16,,sale,success,9/28/2016
7772386591.00,8488882271.00,8433391263,79.00,,refund,success,9/28/2016
7812884511.00,8488893727.00,8478169503,27.31,,refund,success,9/28/2016
7677635935.00,8488934431.00,8333468895,68.00,,refund,success,9/28/2016
7677553375.00,8488938207.00,8333462879,130.00,,refund,success,9/28/2016
7677701151.00,8488942239.00,8333479711,137.00,,refund,success,9/28/2016
7722041951.00,8488945375.00,8377753695,74.74,,refund,success,9/28/2016
7753221727.00,8488948703.00,8412033695,34.31,,refund,success,9/28/2016
7782213599.00,8488951263.00,8444339999,52.00,,refund,success,9/28/2016
7740020767.00,8488954015.00,8397254943,49.00,,refund,success,9/28/2016
7695833887.00,8488957343.00,8348525663,32.00,,refund,success,9/28/2016
7736522847.00,8488961247.00,8393394271,56.16,,refund,success,9/28/2016
7732653663.00,8488964959.00,8389133151,76.48,,refund,success,9/28/2016
7822803487.00,8489044191.00,,32.00,,sale,success,9/28/2016
7822997407.00,8489257503.00,,34.31,incorrect_zip,sale,failure,9/28/2016
7822997407.00,8489259551.00,,34.31,,sale,success,9/28/2016
